image_id,antelope,bat,beaver,bobcat,buffalo,chihuahua,chimpanzee,collie,dalmatian,german+shepherd,grizzly+bear,hippopotamus,horse,killer+whale,mole,moose,mouse,otter,ox,persian+cat,raccoon,rat,rhinoceros,seal,siamese+cat,spider+monkey,squirrel,walrus,weasel,wolf
Img-870.jpg,1.18E-11,1.28E-12,1.23E-10,4.77E-10,8.04E-12,7.76E-12,1.09E-11,2.19E-11,1.22E-08,7.21E-13,4.82E-11,2.32E-08,1.08E-11,9.95E-09,1.11E-09,1.60E-12,1.44E-10,4.14E-07,4.14E-11,5.71E-11,5.84E-11,8.65E-10,2.42E-10,1,3.24E-11,1.09E-11,1.14E-09,1.96E-07,1.35E-10,2.04E-11
Img-871.jpg,3.82E-06,3.23E-05,0.000188004,3.27E-07,5.99E-07,7.25E-07,2.32E-06,2.46E-05,2.13E-05,2.38E-06,7.16E-07,9.57E-06,8.76E-07,2.54E-06,2.61E-05,1.56E-06,0.922252297,1.11E-06,1.38E-06,4.44E-07,1.53E-07,0.038436819,4.72E-07,1.13E-05,1.61E-07,7.38E-06,0.038967118,5.48E-07,1.63E-06,1.26E-06
Img-872.jpg,7.84E-08,2.52E-08,2.27E-08,2.98E-08,2.17E-06,2.51E-08,1.43E-07,1.70E-08,4.23E-07,1.28E-08,2.04E-07,2.86E-05,7.46E-07,7.12E-08,7.61E-08,7.10E-08,1.07E-07,7.29E-09,5.08E-06,3.62E-07,9.39E-09,1.75E-08,0.999960899,3.25E-07,3.01E-08,5.99E-09,9.97E-09,1.77E-07,3.39E-09,1.04E-08
Img-873.jpg,2.15E-05,2.95E-05,0.000230575,0.000524703,0.001097491,4.40E-05,0.983267248,0.000147395,4.75E-05,0.000119426,0.00121987,0.000584622,0.000431955,9.58E-06,4.49E-05,0.001810762,2.79E-06,0.001660851,0.001077513,8.42E-05,0.000401026,6.33E-07,0.001185979,9.46E-06,6.22E-05,0.005038328,0.00037002,8.37E-05,0.000365619,2.63E-05
Img-874.jpg,7.28E-09,6.02E-11,9.28E-11,6.51E-09,6.79E-10,4.33E-12,1.15E-10,7.90E-10,3.57E-11,2.02E-08,7.00E-11,4.39E-10,7.28E-09,6.43E-10,6.95E-11,1.24E-07,6.00E-10,4.85E-11,3.59E-10,1.38E-10,6.25E-09,1.37E-10,1.45E-10,1.44E-10,2.39E-10,5.12E-10,1.17E-11,1.48E-10,1.19E-11,1
Img-875.jpg,1.26E-07,1.28E-07,1.50E-08,3.59E-06,2.66E-09,7.94E-09,2.00E-09,1.17E-09,4.21E-09,7.65E-10,5.08E-08,4.05E-10,3.19E-09,1.31E-08,1.19E-08,1.56E-08,9.94E-07,1.90E-06,5.13E-10,2.57E-08,0.000465966,2.25E-07,1.02E-09,7.80E-09,2.12E-07,9.17E-08,0.000489772,2.23E-09,0.999037266,9.03E-08
Img-876.jpg,3.44E-05,5.40E-06,2.06E-07,9.34E-07,3.54E-06,5.17E-07,1.55E-06,3.76E-08,4.75E-06,8.37E-08,5.29E-07,2.12E-05,9.02E-07,3.06E-07,1.04E-07,9.79E-06,3.29E-07,4.53E-08,5.60E-05,4.46E-07,3.22E-07,3.79E-07,0.999856949,2.76E-07,2.85E-07,7.68E-08,4.41E-07,4.21E-07,3.36E-08,2.70E-08
Img-877.jpg,9.34E-08,3.01E-08,1.82E-08,1.74E-06,0.999975204,4.46E-09,2.19E-08,5.92E-09,9.65E-09,2.20E-08,2.05E-06,1.42E-06,1.22E-07,2.12E-06,3.79E-07,1.74E-07,3.38E-07,4.17E-07,3.92E-06,3.43E-07,3.96E-07,1.47E-08,4.01E-06,2.09E-06,4.97E-07,1.23E-07,3.73E-07,4.52E-06,6.71E-09,1.18E-08
Img-878.jpg,6.26E-13,1.83E-14,4.23E-13,9.29E-12,6.52E-13,1.93E-10,1.57E-12,1.02E-08,1,2.70E-11,1.32E-12,1.43E-11,1.64E-12,4.64E-12,1.43E-12,5.85E-13,3.98E-11,1.82E-12,5.23E-13,1.85E-11,1.05E-12,1.17E-10,8.15E-13,5.05E-11,1.07E-10,9.97E-13,7.96E-13,1.05E-12,9.09E-12,2.45E-12
Img-879.jpg,2.79E-07,3.27E-10,1.83E-09,3.94E-11,4.32E-09,1.24E-10,1.93E-10,9.43E-10,3.86E-10,1.26E-09,1.15E-10,3.55E-09,1,4.74E-10,5.03E-11,4.50E-08,4.53E-10,9.60E-11,2.96E-08,1.04E-10,8.93E-12,3.10E-11,4.10E-09,6.49E-11,3.53E-10,2.43E-10,1.18E-09,4.26E-10,4.72E-11,3.96E-10
Img-880.jpg,4.97E-08,1.82E-07,2.46E-10,9.20E-09,6.17E-09,1.81E-08,8.45E-10,5.73E-11,1.14E-09,3.13E-09,1.08E-09,5.63E-07,8.75E-08,5.99E-08,6.07E-10,5.05E-09,1.96E-09,2.47E-10,1.42E-08,8.66E-09,2.61E-09,1.43E-09,0.999998093,2.35E-08,1.77E-09,2.72E-09,7.92E-09,1.75E-08,2.05E-10,8.10E-10
Img-881.jpg,2.70E-07,2.14E-07,7.93E-07,6.49E-06,8.07E-08,3.02E-05,1.15E-06,2.37E-06,2.99E-07,4.34E-06,1.01E-05,5.53E-08,2.03E-09,2.25E-07,1.27E-06,7.01E-08,1.00E-07,2.09E-07,8.23E-09,5.81E-06,0.999864578,2.66E-05,4.82E-08,2.48E-07,3.86E-06,3.16E-06,2.15E-05,7.29E-08,1.42E-05,1.70E-06
Img-882.jpg,2.05E-09,3.29E-10,1.67E-09,1.21E-09,3.50E-10,3.12E-08,1.28E-07,0.999998093,2.24E-07,6.38E-07,1.69E-07,1.34E-10,1.45E-10,3.80E-09,1.24E-08,4.20E-08,3.82E-08,3.60E-09,3.31E-10,5.92E-08,3.42E-08,3.06E-08,3.18E-11,1.22E-10,9.25E-10,3.07E-08,5.24E-07,2.37E-11,1.20E-08,1.45E-07
Img-883.jpg,2.88E-07,2.61E-09,1.14E-07,2.06E-09,2.73E-07,5.11E-07,8.57E-08,0.999973297,4.85E-06,4.79E-06,5.16E-07,4.63E-07,1.11E-05,2.87E-07,1.21E-07,4.58E-07,1.45E-08,3.34E-07,7.48E-08,8.49E-09,6.55E-08,1.92E-08,2.41E-09,1.96E-06,9.94E-09,4.67E-08,3.59E-08,3.27E-08,3.60E-08,1.62E-07
Img-884.jpg,2.29E-09,2.87E-09,3.73E-10,8.20E-09,8.13E-09,5.09E-08,0.999807358,8.84E-09,8.40E-09,1.30E-07,5.19E-08,4.87E-08,5.56E-09,1.50E-09,2.33E-08,3.44E-09,2.04E-10,3.25E-10,4.09E-09,3.94E-10,1.97E-09,1.00E-09,3.22E-10,9.39E-11,3.12E-09,0.000192702,1.22E-08,9.69E-10,2.00E-08,3.00E-09
Img-885.jpg,4.47E-07,1.97E-07,6.19E-07,5.41E-06,1.88E-07,1.15E-05,1.56E-06,8.48E-06,9.78E-06,3.81E-06,5.21E-06,1.75E-07,2.48E-08,1.33E-06,6.55E-08,2.19E-07,5.18E-07,1.38E-06,1.61E-07,0.000114294,0.998359144,2.03E-05,1.33E-07,1.59E-06,6.44E-05,1.95E-06,0.001011063,8.57E-08,0.000371853,4.56E-06
Img-886.jpg,5.75E-09,0.000519213,4.69E-07,2.16E-09,4.76E-09,3.95E-06,1.50E-06,1.37E-07,5.77E-09,1.38E-08,7.87E-07,4.08E-07,3.02E-10,1.38E-07,0.995317042,3.18E-09,0.000236097,2.87E-08,8.90E-09,3.75E-08,1.50E-05,0.003900629,2.19E-09,1.79E-08,3.12E-09,6.01E-07,2.82E-08,8.79E-07,3.31E-06,1.00E-08
Img-887.jpg,5.61E-10,3.92E-09,3.42E-06,1.43E-09,6.18E-08,7.29E-09,1.02E-06,4.15E-08,9.17E-08,5.23E-09,5.61E-08,0.99996376,5.05E-09,6.85E-08,7.73E-07,4.35E-09,3.52E-08,5.04E-07,1.33E-06,5.77E-08,4.18E-07,2.44E-07,2.72E-05,6.16E-07,3.22E-09,1.04E-08,4.49E-09,1.16E-06,8.33E-08,8.10E-09
Img-888.jpg,7.25E-11,7.19E-11,4.80E-12,4.02E-11,2.74E-11,1.30E-11,8.47E-12,1.04E-10,9.04E-10,8.21E-11,2.12E-09,4.29E-10,3.01E-10,1,5.95E-10,4.98E-09,4.43E-12,2.34E-11,1.38E-11,1.58E-11,5.79E-13,1.34E-11,6.22E-11,5.72E-09,1.18E-10,1.80E-09,7.13E-12,3.47E-08,1.62E-12,5.21E-11
Img-889.jpg,9.44E-08,1.78E-06,4.88E-06,2.47E-07,1.65E-06,6.74E-07,1.20E-07,2.91E-08,2.72E-07,2.13E-05,2.43E-06,1.78E-05,6.61E-07,6.73E-06,9.50E-06,7.82E-07,3.25E-07,0.012952739,9.33E-07,1.88E-08,6.04E-07,1.15E-06,8.79E-07,0.986928344,1.06E-07,5.20E-07,1.67E-05,2.80E-05,5.47E-07,3.52E-08
Img-890.jpg,6.38E-10,2.65E-10,8.34E-11,5.58E-10,8.25E-10,4.31E-08,1.94E-10,2.28E-07,1.55E-08,1,4.50E-10,4.08E-10,3.04E-09,1.42E-09,1.89E-09,1.60E-09,1.09E-09,1.19E-10,1.18E-10,1.98E-10,4.15E-10,4.58E-09,3.71E-11,4.53E-11,8.10E-09,1.03E-09,3.75E-10,2.81E-11,1.67E-09,5.43E-08
Img-891.jpg,3.43E-07,9.08E-06,2.03E-05,4.18E-07,6.48E-08,7.72E-08,0.001818985,3.27E-06,6.72E-07,2.57E-07,0.993486702,7.13E-07,1.52E-05,1.89E-07,1.12E-06,0.004188946,1.69E-07,1.68E-05,3.48E-07,2.39E-07,1.97E-05,9.90E-07,2.87E-07,7.57E-08,2.27E-06,9.45E-06,1.58E-07,2.01E-07,0.000378037,2.45E-05
Img-892.jpg,6.25E-10,1.64E-11,5.74E-12,3.05E-10,8.08E-12,3.62E-09,1.32E-10,5.71E-09,1,5.06E-10,2.33E-11,2.34E-10,7.29E-10,4.02E-10,3.43E-11,1.48E-11,9.15E-10,1.44E-11,2.64E-10,2.37E-11,2.92E-11,1.26E-09,8.04E-11,2.21E-10,1.76E-10,1.21E-11,2.63E-11,6.59E-12,2.59E-10,2.29E-11
Img-893.jpg,1.69E-08,1.98E-06,4.09E-05,1.07E-06,1.13E-06,2.71E-06,0.996730447,1.19E-06,3.83E-06,1.16E-06,0.000121408,0.002310002,4.19E-09,2.53E-06,1.05E-05,1.24E-07,6.16E-07,8.15E-05,1.45E-06,1.02E-06,0.000180345,3.52E-06,1.24E-05,2.96E-06,6.85E-07,0.000446616,3.61E-06,1.32E-05,2.25E-05,2.72E-07
Img-894.jpg,1.57E-07,3.04E-08,1.26E-05,3.52E-06,1.96E-07,7.45E-08,8.24E-07,1.89E-06,1.43E-07,2.39E-07,1.62E-06,5.50E-05,4.56E-08,1.74E-07,1.15E-05,1.54E-07,2.52E-06,9.61E-06,5.43E-08,1.94E-07,5.52E-06,3.32E-05,7.13E-08,5.15E-07,7.91E-09,8.49E-07,0.999825478,6.11E-08,3.30E-05,8.65E-07
Img-895.jpg,1.41E-07,1.25E-08,2.44E-08,8.33E-09,1.01E-08,3.87E-08,4.42E-08,1.94E-06,8.18E-06,2.41E-06,1.47E-08,4.50E-08,0.999980927,1.44E-07,9.71E-09,2.10E-06,2.85E-08,4.81E-09,3.41E-06,1.70E-07,1.72E-09,2.40E-08,6.71E-07,3.30E-09,5.51E-08,1.56E-08,8.64E-09,1.57E-08,3.38E-09,7.66E-08
Img-896.jpg,8.99E-10,5.46E-10,5.70E-10,9.35E-09,1,2.85E-10,5.12E-10,4.51E-11,1.82E-10,3.10E-09,1.03E-07,2.41E-10,2.70E-09,1.45E-08,6.98E-09,2.31E-08,9.61E-10,2.31E-08,1.89E-07,1.78E-11,7.41E-11,1.43E-11,7.86E-09,1.87E-08,2.06E-09,2.48E-09,2.76E-10,4.06E-08,3.21E-10,2.52E-10
Img-897.jpg,2.22E-08,1.50E-09,1.65E-07,1.98E-08,4.66E-09,2.52E-09,3.69E-09,1.33E-09,3.62E-10,3.63E-08,1.88E-09,1.32E-09,2.63E-08,3.40E-09,7.10E-09,7.22E-08,7.18E-07,1.20E-08,9.94E-11,9.08E-10,2.92E-08,6.08E-07,6.58E-10,2.63E-09,2.69E-08,1.87E-08,0.999998093,1.03E-10,1.11E-07,1.06E-09
Img-898.jpg,6.10E-08,5.77E-08,6.36E-09,7.68E-09,7.98E-09,6.71E-08,4.45E-08,2.18E-09,6.75E-08,2.59E-07,4.10E-10,1.78E-09,0.999998093,8.18E-09,7.66E-10,4.72E-08,6.21E-09,6.32E-11,9.31E-08,6.20E-09,1.20E-09,1.72E-08,7.50E-07,5.86E-10,4.13E-09,6.40E-09,5.74E-09,2.28E-09,2.56E-09,4.56E-08
Img-899.jpg,1.52E-05,0.999961853,3.71E-08,1.19E-06,1.16E-07,1.38E-08,9.70E-08,7.85E-09,1.54E-08,9.37E-08,1.04E-07,3.77E-08,5.67E-08,8.24E-06,1.07E-07,2.12E-06,1.99E-07,6.58E-10,3.17E-08,4.54E-07,7.97E-06,5.49E-09,9.67E-08,1.57E-08,4.31E-08,7.52E-08,9.85E-07,2.00E-07,9.37E-07,1.20E-07
Img-900.jpg,1.94E-07,4.65E-09,1.71E-08,4.33E-08,1.46E-06,5.07E-09,6.67E-08,2.70E-09,1.14E-07,6.18E-08,1.93E-08,2.96E-08,0.999996185,3.34E-08,7.65E-10,1.17E-06,1.11E-08,3.27E-09,2.03E-07,1.45E-08,3.47E-09,2.47E-09,5.38E-07,8.23E-09,2.45E-08,2.50E-08,3.73E-08,9.83E-09,1.52E-08,3.39E-08
Img-901.jpg,6.90E-08,1.48E-09,5.77E-10,9.09E-09,1.40E-09,4.94E-08,2.52E-09,1.05E-06,0.999998093,2.39E-08,2.70E-09,2.58E-08,3.48E-08,2.46E-08,3.25E-09,6.77E-10,3.19E-08,3.00E-09,2.99E-09,1.11E-09,2.79E-10,1.35E-08,3.48E-09,3.15E-08,1.11E-08,7.70E-10,7.14E-10,1.99E-09,9.67E-09,2.14E-09
Img-902.jpg,1.53E-09,3.95E-09,0.000645635,1.06E-08,1.14E-09,1.45E-08,3.79E-09,3.04E-09,5.25E-10,1.29E-09,1.05E-08,4.38E-08,2.09E-10,3.72E-10,3.95E-09,8.41E-09,6.21E-09,0.999353647,4.89E-11,1.11E-09,3.43E-07,5.98E-07,2.80E-10,9.10E-09,7.26E-09,8.30E-10,1.72E-07,1.39E-09,2.84E-07,5.68E-10
Img-903.jpg,1.43E-08,8.60E-11,7.77E-11,1,2.81E-08,6.32E-12,2.32E-09,1.88E-10,1.57E-10,1.62E-10,1.02E-10,1.75E-10,6.96E-12,1.56E-09,8.00E-10,6.75E-10,3.05E-10,9.18E-09,4.12E-11,3.49E-08,2.19E-08,1.18E-10,2.79E-09,1.77E-09,1.43E-09,6.68E-10,1.07E-09,2.73E-10,2.18E-10,2.05E-07
Img-904.jpg,5.52E-07,2.17E-06,5.39E-05,0.000541984,8.51E-06,9.37E-06,2.84E-05,0.000157422,2.55E-06,0.000123525,1.92E-05,3.44E-06,5.45E-08,0.000164809,0.000267705,1.55E-06,0.000305134,6.43E-07,1.92E-07,0.007790596,0.98173058,0.002163938,2.67E-07,6.11E-06,0.000195112,7.86E-06,0.006396112,2.72E-06,7.68E-06,7.64E-06
Img-905.jpg,1.25E-07,8.55E-08,4.29E-10,1.24E-06,1.24E-09,4.14E-09,7.58E-09,5.33E-08,1.33E-09,1.18E-07,2.26E-08,1.79E-08,7.53E-09,1.71E-08,1.64E-09,4.45E-09,2.41E-09,3.45E-10,2.07E-10,6.62E-08,4.55E-06,4.54E-09,1.48E-08,6.21E-09,1.10E-08,4.53E-09,2.35E-08,6.97E-09,3.56E-08,0.999994278
Img-906.jpg,5.51E-10,2.18E-10,4.33E-07,2.77E-07,3.92E-10,6.96E-11,1.28E-09,3.27E-11,1.65E-11,7.32E-11,5.51E-08,7.89E-11,1.70E-11,3.35E-10,4.27E-08,2.50E-10,8.21E-09,0.999992371,3.93E-12,8.33E-10,6.74E-06,4.48E-09,6.37E-11,2.49E-07,1.20E-08,2.07E-10,1.56E-09,7.31E-10,6.11E-07,1.34E-10
Img-907.jpg,2.89E-05,0.000191089,0.000212477,0.000271779,3.20E-05,2.03E-06,3.13E-05,9.02E-07,8.17E-07,1.56E-06,7.46E-05,1.82E-06,5.65E-06,8.86E-06,0.00030251,3.69E-05,0.000390824,0.050759565,2.11E-06,0.000176366,9.29E-05,0.000133557,5.12E-07,6.30E-06,0.000648133,6.55E-06,0.000241961,1.63E-05,0.946319699,2.29E-06
Img-908.jpg,3.94E-08,2.32E-07,1.74E-08,9.45E-09,1.29E-08,9.83E-06,1.17E-07,0.000707612,5.79E-05,0.999219239,7.39E-08,4.08E-08,3.23E-06,1.35E-07,3.05E-08,4.53E-08,1.70E-09,7.22E-08,1.27E-08,8.38E-09,1.29E-08,2.24E-08,2.34E-08,6.79E-09,6.01E-07,7.77E-08,7.38E-09,1.74E-09,1.55E-08,6.16E-07
Img-909.jpg,1.22E-07,5.90E-08,2.49E-08,1.19E-08,1.37E-06,3.75E-08,6.37E-08,3.21E-08,4.49E-08,1.34E-06,8.26E-08,9.92E-09,0.999965668,2.60E-09,1.49E-09,4.37E-06,6.58E-10,1.45E-09,2.65E-05,3.33E-09,6.26E-10,1.62E-09,1.83E-08,9.98E-10,4.32E-09,2.75E-09,2.02E-09,1.75E-09,4.71E-10,2.74E-08
Img-910.jpg,2.24E-06,4.17E-07,7.93E-08,5.69E-06,6.37E-08,0.983857274,1.16E-06,0.008053369,2.32E-06,0.008013286,1.11E-06,6.14E-08,2.58E-07,2.22E-07,1.91E-07,2.38E-08,1.11E-07,4.85E-08,6.77E-08,1.07E-05,6.17E-06,6.83E-07,1.79E-07,1.12E-08,2.48E-05,9.03E-06,9.85E-07,9.54E-08,2.01E-06,7.19E-06
Img-911.jpg,1.01E-06,9.45E-08,8.02E-07,1.94E-05,9.71E-07,9.06E-05,3.20E-06,0.001488982,0.997815609,0.000372563,5.71E-07,7.47E-07,2.18E-06,3.11E-06,3.12E-06,9.27E-07,6.68E-06,1.36E-06,3.12E-06,5.05E-05,1.07E-05,1.17E-05,5.94E-07,3.08E-05,4.30E-05,9.75E-07,1.14E-06,1.05E-06,3.26E-05,1.73E-06
Img-912.jpg,1.80E-07,4.32E-08,1.50E-07,1.92E-07,8.67E-07,2.72E-07,3.71E-08,5.18E-05,9.32E-06,0.998869598,0.001012735,3.77E-07,6.62E-07,3.50E-05,5.28E-07,4.47E-06,5.72E-09,3.18E-07,3.44E-08,4.37E-08,1.70E-07,3.08E-07,2.07E-07,8.34E-08,1.30E-06,6.09E-06,5.49E-07,3.47E-07,3.51E-07,4.21E-06
Img-913.jpg,2.21E-07,8.62E-06,1.80E-07,3.34E-07,1.57E-07,9.08E-07,0.007148252,1.45E-07,5.16E-08,5.94E-07,3.86E-08,1.71E-07,3.54E-08,2.84E-08,2.72E-08,3.95E-08,1.90E-07,3.69E-07,3.32E-07,6.65E-08,2.97E-05,6.43E-07,1.39E-09,3.38E-09,1.65E-06,0.992796242,4.15E-06,3.92E-09,6.30E-06,9.46E-08
Img-914.jpg,1.37E-09,5.11E-09,1.31E-08,8.88E-09,1.75E-09,2.96E-09,2.41E-10,1.32E-08,5.23E-07,5.31E-10,1.65E-09,1.69E-07,1.31E-08,2.62E-07,1.08E-08,3.54E-09,3.57E-09,5.84E-06,4.44E-08,4.85E-09,3.78E-10,1.39E-08,1.14E-08,0.99996376,1.48E-09,1.40E-10,1.42E-08,2.96E-05,1.78E-08,4.74E-09
Img-915.jpg,1.11E-06,5.20E-09,8.38E-09,1.69E-06,0.990657866,4.09E-08,4.55E-07,2.48E-08,1.17E-07,3.47E-07,8.97E-08,7.35E-09,2.66E-07,7.18E-09,8.13E-09,1.48E-05,1.69E-08,2.24E-08,0.009322064,1.61E-08,4.47E-09,5.39E-08,4.68E-07,4.47E-09,1.36E-08,6.62E-08,1.90E-09,7.07E-08,4.86E-09,4.69E-08
Img-916.jpg,6.28E-11,9.60E-09,5.78E-09,4.23E-09,2.40E-10,4.41E-10,1.61E-09,5.16E-09,3.21E-10,3.82E-10,1.31E-09,4.84E-10,1.91E-09,5.44E-10,1.22E-09,1.57E-10,5.12E-08,1.24E-10,2.48E-11,6.18E-11,2.69E-08,5.23E-08,2.92E-10,2.41E-09,4.41E-11,1.64E-08,1,9.19E-10,6.48E-10,2.64E-09
Img-917.jpg,2.45E-11,7.01E-13,1.91E-12,4.67E-11,3.84E-12,4.21E-10,9.77E-12,7.51E-09,1,8.20E-11,4.15E-12,1.17E-10,1.04E-10,3.74E-11,8.84E-12,2.10E-12,3.07E-10,3.15E-12,9.15E-12,1.39E-12,4.81E-13,5.05E-11,6.98E-12,3.71E-11,4.56E-12,7.43E-13,4.73E-12,1.21E-12,7.98E-12,6.97E-12
Img-918.jpg,2.55E-06,2.12E-06,3.23E-07,0.997458816,6.78E-05,4.79E-05,1.16E-06,0.000362625,0.000103195,5.58E-06,4.81E-05,2.84E-07,1.26E-06,7.57E-07,7.23E-06,5.01E-07,2.77E-06,3.13E-06,2.46E-05,0.000305856,0.000523816,6.85E-07,2.44E-06,8.49E-06,0.00094808,1.74E-07,1.12E-06,3.37E-06,5.71E-07,6.54E-05
Img-919.jpg,1.09E-06,2.30E-06,8.05E-06,1.02E-05,2.84E-06,1.75E-07,9.49E-07,7.48E-06,1.51E-06,4.19E-06,9.41E-06,5.33E-07,4.35E-06,1.28E-05,1.41E-06,9.48E-06,3.64E-06,5.37E-06,7.96E-08,8.51E-07,2.65E-05,3.39E-05,6.30E-06,0.000143472,6.73E-07,6.72E-07,0.999682486,1.74E-06,4.67E-06,1.34E-05
Img-920.jpg,0.000146218,4.80E-07,3.60E-08,4.06E-06,1.06E-06,6.80E-08,2.41E-08,1.43E-08,4.65E-07,3.87E-07,3.73E-08,1.86E-05,3.89E-05,6.52E-07,1.35E-08,3.32E-05,1.96E-08,3.15E-08,2.24E-07,8.65E-08,1.48E-07,1.28E-08,0.999754012,5.34E-07,3.53E-07,1.42E-08,3.88E-07,5.95E-08,6.54E-08,1.54E-07
Img-921.jpg,5.57E-09,1.19E-08,2.04E-08,3.32E-08,2.91E-09,2.16E-09,7.65E-08,1.35E-08,3.14E-09,3.92E-10,7.46E-09,2.70E-09,5.78E-09,4.52E-09,2.31E-09,4.33E-10,1.81E-07,6.44E-09,5.61E-10,7.02E-09,2.86E-08,2.04E-08,2.93E-09,5.19E-09,1.94E-09,1.34E-07,1,7.29E-10,5.40E-09,3.35E-09
Img-922.jpg,5.73E-05,1.91E-05,8.82E-05,0.000254565,9.00E-05,0.002490227,3.21E-05,0.000732766,0.001155469,0.981257915,0.0005931,0.000356723,0.000491398,1.46E-05,0.000636783,0.006993802,6.33E-05,0.000166003,2.74E-05,0.000159041,0.000321248,0.000301086,4.26E-05,7.44E-06,0.000681499,1.44E-05,0.000971047,5.39E-06,0.000674717,0.001301109
Img-923.jpg,0.002251655,0.002355178,0.000193585,0.00013352,0.00038833,1.83E-05,1.17E-05,1.12E-05,3.43E-07,1.08E-05,1.21E-05,1.79E-06,0.000110582,6.50E-06,4.23E-07,0.993785203,8.53E-06,2.66E-05,0.000244862,3.90E-05,4.61E-06,9.43E-05,0.000180996,2.16E-06,2.95E-05,8.10E-07,5.70E-05,7.48E-06,2.86E-06,1.03E-05
Img-924.jpg,9.69E-09,2.26E-07,2.43E-08,5.40E-09,2.38E-08,9.00E-08,0.998625755,5.24E-09,5.85E-09,1.09E-07,1.50E-06,1.50E-07,2.10E-08,3.76E-09,5.42E-07,3.16E-08,2.12E-09,7.72E-09,5.64E-08,2.92E-08,3.21E-08,4.81E-09,5.51E-08,1.20E-09,1.89E-08,0.001370143,7.82E-08,2.52E-08,4.55E-07,1.47E-08
Img-925.jpg,4.62E-08,3.66E-08,2.30E-08,2.29E-08,0.999409854,1.24E-08,2.85E-08,1.03E-07,3.13E-08,6.34E-08,5.32E-08,2.00E-06,5.67E-07,8.48E-08,5.56E-08,3.17E-07,4.31E-08,6.11E-08,0.000586266,1.62E-08,6.68E-09,1.54E-08,4.65E-07,5.70E-08,2.24E-08,1.91E-08,6.95E-09,2.93E-07,8.15E-09,1.91E-08
Img-926.jpg,5.26E-10,2.97E-11,4.11E-11,6.04E-10,2.93E-10,1.31E-10,8.27E-10,1.06E-09,2.09E-10,1.08E-09,2.85E-09,2.60E-10,3.23E-08,5.68E-11,6.86E-11,1.66E-09,3.60E-10,6.41E-12,2.02E-10,7.75E-10,1.06E-07,7.41E-11,1.36E-09,8.26E-11,2.34E-10,7.01E-10,8.74E-11,1.83E-11,2.01E-11,1
Img-927.jpg,9.57E-09,5.47E-09,4.58E-09,7.78E-09,4.17E-07,2.06E-06,3.00E-09,0.000170151,8.97E-07,0.999822617,1.65E-07,7.96E-09,1.66E-06,4.31E-08,4.11E-09,3.72E-07,1.47E-09,3.21E-09,3.01E-08,1.61E-09,2.24E-09,1.27E-09,1.17E-09,5.99E-09,8.16E-08,7.03E-09,2.87E-09,1.12E-09,4.20E-09,6.80E-07
Img-928.jpg,3.40E-14,5.08E-12,5.15E-13,8.35E-14,5.09E-12,1.08E-11,1,3.17E-11,1.19E-11,2.66E-13,5.77E-12,1.18E-08,5.58E-11,1.64E-12,4.53E-11,7.59E-14,8.63E-14,1.14E-14,9.39E-09,1.57E-12,2.62E-13,2.06E-12,5.06E-12,2.81E-13,1.71E-14,3.73E-08,7.79E-13,1.84E-10,1.15E-13,6.32E-13
Img-929.jpg,5.44E-08,1.59E-09,1.97E-08,1.19E-06,3.56E-08,3.56E-09,7.20E-08,3.96E-07,6.66E-08,3.18E-05,4.63E-08,3.53E-08,1.30E-06,1.42E-07,9.18E-09,4.91E-07,5.35E-08,2.00E-08,1.57E-08,4.78E-08,7.96E-07,1.13E-07,1.75E-07,2.83E-08,6.24E-08,1.79E-07,4.27E-08,2.43E-08,1.01E-08,0.999962807
Img-930.jpg,6.16E-08,6.90E-08,7.73E-08,1.74E-08,1.08E-06,3.53E-07,2.09E-07,6.12E-07,1.51E-06,0.000136736,5.14E-08,9.46E-08,0.99985218,4.08E-07,4.70E-08,1.37E-06,2.01E-08,9.95E-09,2.08E-06,1.08E-07,9.06E-09,3.75E-08,3.03E-06,1.67E-07,5.70E-08,1.87E-08,1.66E-08,5.59E-08,2.79E-09,6.72E-08
Img-931.jpg,1.67E-06,2.20E-07,3.18E-07,7.15E-07,1.44E-05,6.18E-09,2.79E-05,7.67E-08,5.01E-08,1.41E-06,1.23E-06,1.03E-06,2.89E-06,4.05E-08,1.75E-07,0.999941826,3.48E-09,7.74E-08,4.22E-06,2.32E-09,1.87E-08,1.72E-08,8.95E-07,2.94E-09,7.32E-09,6.07E-08,1.48E-08,1.01E-07,2.36E-09,1.12E-06
Img-932.jpg,8.10E-08,6.80E-09,7.64E-09,1.69E-08,2.70E-09,7.80E-08,2.67E-09,4.64E-09,2.16E-08,1.14E-08,1.40E-08,3.74E-09,3.85E-10,1.31E-08,2.04E-08,9.63E-10,3.36E-08,8.50E-07,1.08E-09,2.33E-08,6.52E-06,2.31E-07,2.65E-10,2.03E-08,1.06E-06,6.07E-08,4.48E-08,5.48E-09,0.999990463,5.87E-09
Img-933.jpg,3.93E-11,1.18E-09,1.85E-09,6.86E-11,3.84E-10,2.46E-09,1.23E-11,1.66E-11,1.11E-09,1.17E-10,5.38E-09,1.86E-07,2.44E-10,3.58E-07,1.39E-07,2.80E-11,2.44E-09,1.52E-07,1.66E-10,1.98E-10,3.28E-09,6.43E-09,4.49E-09,0.999988556,4.06E-10,3.88E-10,2.19E-09,1.09E-05,1.51E-08,8.90E-11
